timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162282.20777039992,idle,idle,,-257.3820843509493,-232.518535351548,-215.49607403478396,-187.39731975828084,-281.1906533562682,-222.11277917991177,-143.05218151049857,-451.8725628465363
162282.22054329998,idle,idle,,-317.29540645088025,-283.3281232338831,-273.4366189290052,-236.58964537262904,-346.22509066125406,-278.1059712309244,-184.25008719976776,-562.727764349914
162282.2405432999,idle,idle,,-368.21883166532365,-329.563511996396,-299.07153640308337,-275.7123802745173,-399.21084959601757,-318.3189170623242,-215.7398468679609,-646.8423811969035
162282.25575079996,idle,idle,,-413.0414087936388,-370.4560748871422,-339.8414356610573,-312.59708677290547,-443.675458260474,-360.1866739465062,-239.89912087296526,-713.4459280969317
162282.2757507999,idle,idle,,-430.73332619917284,-385.74140006509657,-337.2567870459092,-320.987519556373,-460.8570116446276,-370.9515101614056,-241.56897382271652,-751.7162052044473
162282.27367189995,idle,idle,,-445.1029335224724,-395.9154236171185,-351.3922232755146,-333.49854324402605,-477.15777194359435,-392.18111037350013,-253.7382443020738,-783.152557294636
162282.2925095,idle,idle,,-468.397220348106,-417.8666967519807,-372.546720653717,-354.9237577370743,-495.24050855316153,-392.54825574389355,-269.5537832668292,-805.078814652145
162282.31250949993,idle,idle,,-475.6687112374159,-425.0918437790626,-390.9241374443323,-361.96794005297676,-504.7084095077446,-410.2615442070621,-276.9542586367282,-814.0482652817952
162282.3291438,idle,idle,,-467.5980005862505,-416.44720610211044,-371.2173308614169,-354.36542521310366,-489.19341989063594,-399.2011658449002,-270.0007965813572,-804.7918076532633
162282.34914379992,idle,idle,,-459.8657721742237,-410.2049606574387,-376.61260322485924,-355.90699932811987,-489.8665677748392,-403.29716784304105,-276.1574519525145,-794.0005640553801
162282.36932799997,idle,idle,,-444.31090744435113,-392.9553078809061,-342.5593153140256,-341.6199542873736,-466.2773095031343,-385.2722340662857,-265.18064800946956,-761.9637815659133
162282.3893279999,idle,idle,,-426.6891639457073,-380.96492198374915,-350.2409117877585,-331.29401801716654,-449.88768178772847,-374.5673151691826,-257.56639288824516,-726.2226170393911
162282.40862949996,idle,idle,,-390.62245068610696,-346.02060005790133,-313.0772987040206,-305.26323760780997,-413.3887689125792,-343.0542569053933,-238.153114360548,-682.222835831238
162282.4286294999,idle,idle,,-363.3222671378585,-325.183349719557,-298.12313617997074,-280.29672229409704,-385.81642458535947,-323.9972322099138,-221.9607641433199,-629.0321534914839
162282.44972789995,idle,idle,,-326.5472617588039,-285.52197206029314,-259.046905549141,-250.8206343478885,-339.5864048639432,-288.54281675433043,-196.1738939770626,-558.7224405242889
162282.474308,idle,idle,,-290.70022523698026,-251.97611071472886,-230.12150902080683,-224.02112966712917,-305.18563958254725,-251.9526558133112,-174.286354995537,-499.19532583958204
162282.49430799994,idle,idle,,-248.58213047810582,-213.82820511934978,-204.01991622589856,-191.66024182690444,-267.1667386850358,-227.42388302818262,-147.30678078586809,-429.98813554689497
162282.50029609998,idle,idle,,-207.17031674309237,-176.15959506584807,-171.1527084928242,-157.52829844317392,-221.54120127248876,-178.36148560894705,-121.60702109051896,-369.67908649390387
162282.52029609992,idle,idle,,-178.62595453729517,-153.18997342466872,-141.34642199817046,-136.14523930549555,-185.95105624705204,-157.60728626195706,-107.12407932717119,-305.14697666519766
