subject,phase,t_start,theta_fz,alpha_pz,log_theta,log_alpha,log_ratio
jonhy,baseline_eyes_open,7.001286479337342,0.32884076663879147,2.0784550659091874,-1.1121816373580455,0.7316248609583185,-1.843806498316364
jonhy,baseline_eyes_open,8.001470262099819,0.4951428616110954,0.8143253191623097,-0.7029089487377594,-0.20539533782982827,-0.49751361090793117
jonhy,baseline_eyes_open,9.001654044862297,0.658311962709474,1.446398830499664,-0.4180763525490452,0.3690769020960344,-0.7871532546450796
jonhy,baseline_eyes_open,10.001837827624774,0.6283816262059336,0.7746896812058592,-0.4646076120384294,-0.2552927411620976,-0.20931487087633177
jonhy,baseline_eyes_open,11.002021610387251,0.617770340605342,0.8153141819380878,-0.481638507734668,-0.20418174071650558,-0.2774567670181624
jonhy,baseline_eyes_open,12.002205393149728,1.1087432955691507,1.1440141851845906,0.10322720778607643,0.1345432925176112,-0.031316084731534785
jonhy,baseline_eyes_open,13.002389175912207,2.614980247049457,0.8477726060678933,0.9612565437787801,-0.16514283237156172,1.126399376150342
jonhy,baseline_eyes_open,14.002572958674683,2.08853518332655,0.5177422966539512,0.7364629510313202,-0.6582776573222938,1.394740608353614
jonhy,baseline_eyes_open,15.00275674143716,1.0745064759225398,0.8598634917100222,0.0718614639994741,-0.15098163290335542,0.22284309690282952
jonhy,baseline_eyes_open,16.002940524199637,1.28548834194726,1.4133715714395694,0.25113867879685026,0.3459780354736159,-0.09483935667676563
jonhy,baseline_eyes_open,17.003124306962114,0.851417781491119,1.8799463699520038,-0.16085234080368485,0.6312432498136915,-0.7920955906173763
jonhy,baseline_eyes_open,18.003308089724595,0.6112134426211482,0.8203658128155518,-0.49230904755436317,-0.1980049250130452,-0.294304122541318
jonhy,baseline_eyes_open,19.00349187248707,0.6096872155217927,1.0186004580225012,-0.49480921476156764,0.018429585127112756,-0.5132387998886804
jonhy,baseline_eyes_open,20.00367565524955,0.5544219627019931,0.6542585328429901,-0.5898292166277721,-0.42425269548193584,-0.16557652114583626
jonhy,baseline_eyes_open,21.003859438012025,3.6321428338784436,0.3845276797450248,1.289822786474162,-0.9557395036937728,2.2455622901679346
jonhy,baseline_eyes_open,22.004043220774502,1.8159802917876364,3.750280789081986,0.5966254275803645,1.3218307142676997,-0.7252052866873352
jonhy,baseline_eyes_open,23.00422700353698,2.8893669174724685,3.6373085330794495,1.0610374184291527,1.2912439941581346,-0.23020657572898195
jonhy,baseline_eyes_open,24.004410786299456,0.5142409247910619,5.106054698321643,-0.6650633980699092,1.63042703132001,-2.295490429389919
jonhy,baseline_eyes_open,25.004594569061936,0.24087528338831643,1.0292139589367961,-1.423475975752953,0.028795364233589586,-1.4522713399865426
jonhy,baseline_eyes_open,26.004778351824413,0.2583700595168718,1.216894847404024,-1.3533623825297478,0.19630240715329986,-1.5496647896830478
jonhy,baseline_eyes_open,27.00496213458689,1.1181567013732312,16.648470539799845,0.11168152714118137,2.8123183527356326,-2.7006368255944513
jonhy,baseline_eyes_open,28.005145917349367,3.6739922546632986,37.54639294217017,1.3012788786424534,3.62557731346745,-2.3242984348249967
jonhy,baseline_eyes_open,29.005329700111844,1.2363475501816454,2.7862489137239708,0.21216150897650085,1.0246962158475994,-0.8125347068710985
jonhy,baseline_eyes_open,30.00551348287432,0.8125692946854859,1.552541314203567,-0.20755408264811687,0.43989314587468337,-0.6474472285228002
jonhy,baseline_eyes_open,31.005697265636798,0.5519787597570152,0.3528153582271795,-0.5942457121464254,-1.041810423407043,0.4475647112606177
jonhy,baseline_eyes_open,32.005881048399274,0.383173994950068,4.008127677785776,-0.959266098053387,1.3883242190101546,-2.3475903170635415
jonhy,baseline_eyes_open,33.00606483116175,0.7927045433026922,1.7782646603618726,-0.2323047077278089,0.5756379788611745,-0.8079426865889834
jonhy,baseline_eyes_open,34.00624861392423,0.9284572951769194,3.1327733619896803,-0.07423089259452417,1.1419186703779398,-1.216149562972464
jonhy,baseline_eyes_open,35.006432396686705,0.4748570951394791,1.4916610698437314,-0.7447413725505782,0.39989031099160166,-1.1446316835421797
jonhy,baseline_eyes_open,36.00661617944919,0.48304770158872473,2.949070908432498,-0.7276398691528558,1.08149017445166,-1.809130043604516
jonhy,baseline_eyes_open,37.006799962211666,0.6674952500869111,2.699904562269853,-0.4042230047077161,0.9932164250780907,-1.3974394297858068
jonhy,baseline_eyes_open,38.00698374497414,1.0479408763550875,1.8498259846878444,0.04682716861571501,0.6150915723352001,-0.5682644037194851
jonhy,baseline_eyes_open,39.00716752773662,4.2050469991991335,12.149628548076562,1.4362854703420294,2.4972985971444506,-1.0610131268024212
jonhy,baseline_eyes_open,40.0073513104991,2.7088699272885077,10.785635436122366,0.9965315469219633,2.378215196614752,-1.3816836496927887
jonhy,baseline_eyes_open,41.00753509326157,1.0676526485331186,3.55910244702609,0.06546245218160035,1.269508391454055,-1.2040459392724547
jonhy,baseline_eyes_open,42.00771887602405,2.7202241691103852,8.787332926775713,1.0007142920260792,2.1733112443558382,-1.172596952329759
jonhy,baseline_eyes_open,43.00790265878653,5.3767287959120456,12.003205223125704,1.682080158748565,2.4851737160497733,-0.8030935573012083
jonhy,baseline_eyes_open,44.008086441549004,3.889936853133001,5.2792298755528195,1.358392924370833,1.6637802301771425,-0.30538730580630946
jonhy,baseline_eyes_open,45.00827022431148,5.241064508965645,29.489955265289662,1.6565246282666317,3.384049705880957,-1.7275250776143252
jonhy,baseline_eyes_open,46.00845400707396,1.4151895632322005,1.948207225035073,0.3472634890709822,0.6669095779173277,-0.31964608884634554
jonhy,baseline_eyes_open,47.008637789836435,8.28368117031315,16.77982302716546,2.114287455384802,2.8201771543306107,-0.7058896989458088
jonhy,baseline_eyes_open,48.00882157259891,0.41132090016330647,1.667680902460974,-0.8883815901491023,0.5114339801562954,-1.3998155703053978
jonhy,baseline_eyes_open,49.00900535536139,0.4742629871437379,1.9037362631165726,-0.7459932859478943,0.6438184095040628,-1.389811695451957
jonhy,baseline_eyes_open,50.00918913812387,1.4330245773898262,0.7447117404989234,0.3597872997037216,-0.2947580609823661,0.6545453606860877
jonhy,baseline_eyes_open,51.00937292088635,1.1312418961163628,1.8911510339236017,0.12331605235229583,0.6371856563565917,-0.5138696040042959
jonhy,baseline_eyes_open,52.009556703648826,0.838967545512412,0.89392316898791,-0.17558325560827057,-0.11213544823114613,-0.06344780737712444
jonhy,baseline_eyes_open,53.0097404864113,0.1361803239981234,2.7603386851470844,-1.9937753597399321,1.015353384210369,-3.009128743950301
jonhy,baseline_eyes_open,54.00992426917378,1.3441442775056767,0.5811840296281211,0.29575758567401117,-0.5426878259358751,0.8384454116098863
jonhy,baseline_eyes_open,55.01010805193626,0.5343317978402143,1.890876340769203,-0.6267382887063055,0.637040393973395,-1.2637786826797006
jonhy,baseline_eyes_open,56.010291834698734,0.3323973085708079,1.6742257564128165,-1.1014243129926862,0.5153508234360876,-1.6167751364287737
jonhy,baseline_eyes_open,57.01047561746121,1.5974463710162288,1.7099112850906841,0.4684063361371778,0.536441489104824,-0.06803515296764623
jonhy,baseline_eyes_open,58.01065940022369,0.6310609477946681,0.34065431178990774,-0.4603528318903568,-1.076887064305775,0.6165342324154183
jonhy,baseline_eyes_open,59.010843182986164,0.17547885742338676,0.9479050379066735,-1.7402367138553856,-0.053500952729085054,-1.6867357611263005
jonhy,baseline_eyes_open,60.01102696574864,1.0218129088926282,4.119449602566555,0.021578411317464012,1.4157195628272217,-1.3941411515097577
jonhy,baseline_eyes_open,61.01121074851112,0.6046007207816578,1.8954177292941832,-0.5031870044746422,0.6394392518638472,-1.1426262563384895
jonhy,baseline_eyes_open,62.011394531273595,1.000242378969167,1.484026419459003,0.00024234960013019347,0.39475894745666756,-0.39451659785653737
jonhy,baseline_eyes_open,63.01157831403607,1.7651890002527342,0.892436096395923,0.5682577669485269,-0.11380036856863068,0.6820581355171575
jonhy,baseline_eyes_open,64.01176209679855,0.4794641994145804,1.1780049860293396,-0.7350860497722284,0.16382231784296677,-0.8989083676151951
jonhy,baseline_eyes_open,65.01194587956103,0.46037324128464907,1.3396887348807949,-0.7757177244041686,0.29243729957753084,-1.0681550239816995
jonhy,baseline_eyes_open,66.0121296623235,0.5517199552259302,0.2655371281626373,-0.5947146889284314,-1.3260006056567037,0.7312859167282724
jonhy,baseline_eyes_open,67.01231344508598,0.9189717456983233,0.9398655447868385,-0.08449990171461043,-0.0620184514097308,-0.02248145030487963
jonhy,baseline_eyes_open,68.01249722784846,0.6583910084865827,0.4075241042924568,-0.41795628632464554,-0.8976551964126781,0.47969891008803256
jonhy,baseline_eyes_open,69.01268101061093,0.32900144727981884,3.660684072506598,-1.111693129199636,1.2976500350051485,-2.4093431642047847
jonhy,baseline_eyes_open,70.01286479337341,0.7001277138009757,0.845021578426921,-0.3564925122932888,-0.16839311535111007,-0.18809939694217875
jonhy,baseline_eyes_open,71.01304857613589,0.36039619273544854,2.257367124595706,-1.0205513173008443,0.8141991450399272,-1.8347504623407715
jonhy,baseline_eyes_open,72.01323235889838,0.18826168195401002,0.2566320721012327,-1.6699223586949092,-1.3601118459078712,-0.3098105127870381
jonhy,baseline_eyes_open,73.01341614166085,0.5075401596317339,1.0120920455860336,-0.6781794389177096,0.012019520865593976,-0.6901989597833036
jonhy,baseline_eyes_open,74.01359992442333,1.202071954734917,1.7699358264143732,0.18404669682957783,0.5709432896653975,-0.3868965928358197
jonhy,baseline_eyes_open,75.01378370718581,0.3480888193687836,1.1063618771435364,-1.0552976037015886,0.10107704410768113,-1.1563746478092698
jonhy,baseline_eyes_open,76.01396748994829,0.21921384364700394,1.3317222343284174,-1.517707570578567,0.28647301758573923,-1.8041805881643063
jonhy,baseline_eyes_open,77.01415127271076,0.5830683681335722,0.9434174243467628,-0.5394508299813251,-0.05824643856884956,-0.4812043914124755
jonhy,baseline_eyes_open,78.01433505547324,1.3579763522315673,1.706411106233375,0.3059956153115174,0.5343923967294062,-0.22839678141788877
jonhy,baseline_eyes_open,79.01451883823572,0.4858865269647535,0.7849583803921965,-0.7217801659548035,-0.24212458121393168,-0.4796555847408719
jonhy,baseline_eyes_open,80.0147026209982,1.285416084996481,1.2039718646527626,0.25108246748845564,0.1856259783849855,0.06545648910347013
jonhy,baseline_eyes_open,81.01488640376067,0.342485810939168,0.3363661319096051,-1.0715250500528548,-1.089555033984996,0.01802998393214117
jonhy,baseline_eyes_open,82.01507018652315,0.3906632071257614,0.5194809481084369,-0.9399094530326317,-0.6549251426313468,-0.2849843104012849
jonhy,baseline_eyes_open,83.01525396928562,0.42099244253575374,0.8556082253592998,-0.8651403966823683,-0.15594268826317753,-0.7091977084191907
jonhy,baseline_eyes_open,84.0154377520481,0.9994410096447439,1.3747851739092602,-0.0005591466486117514,0.31829748175533695,-0.3188566284039487
jonhy,baseline_eyes_open,85.01562153481058,0.4838503950515547,3.273563328338673,-0.7259795211802585,1.1858790944698394,-1.911858615650098
jonhy,baseline_eyes_open,86.01580531757305,0.20143247175409681,1.4444607799245766,-1.6023010815344918,0.36773608923992207,-1.9700371707744138
jonhy,baseline_eyes_open,87.01598910033553,0.7511499683158176,1.736075538730702,-0.28614995565460444,0.5516271283852137,-0.8377770840398181
jonhy,baseline_eyes_open,88.01617288309801,0.3444380142114536,2.076758624999985,-1.0658411344377365,0.7308083248522839,-1.7966494592900204
jonhy,baseline_eyes_closed,0.0,0.5576433099509627,0.8031376195969688,-0.5840357504736586,-0.2192291979051538,-0.3648065525685048
jonhy,baseline_eyes_closed,1.0002989752912357,0.35935080468017777,0.970236836775497,-1.0234561958043578,-0.030215075663083214,-0.9932411201412745
jonhy,baseline_eyes_closed,2.0005979505824714,1.072908116973478,2.142742832394158,0.07037282808397094,0.7620867057412817,-0.6917138776573107
