timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
171497.39834529994,high_load,high_cognitive_load,,-10.318314844181266,-13.731028493726628,-2.0280935143514363,-18.715203029097776,-7.137299224007505,-18.230938658953903,-18.142296679311016,-2.935387182199187
171497.41834529987,high_load,high_cognitive_load,,-1.5491583715721309,-1.7197281244164764,3.036021783828463,-4.146747123768873,-1.5894694351151184,-0.24568711715752656,-2.4467634546099277,-3.4672923612964466
171497.44958369993,high_load,high_cognitive_load,,-12.538104485816369,-11.431159084869858,-14.809025899402503,1.4255716477572609,-8.95420037004649,2.7661785264240706,3.5583179979224573,-1.3958570033014588
171497.4861894,high_load,high_cognitive_load,,-4.376324862283426,-5.778251501647952,-3.602287601657932,-4.967832661947442,-1.9700306417557643,-4.724646964063794,-9.55042116912099,-3.2696059686930927
171497.50618939992,high_load,high_cognitive_load,,-29.781550381487328,-27.315749989864045,-16.288921326136713,-19.663727666182748,-13.844582818223392,-15.99525101968223,-23.917217316689822,-15.190311126737493
171497.50632279998,high_load,high_cognitive_load,,0.4214957894444925,-9.053141922330518,-2.2892481541569816,2.5826092244102417,-3.0100347610595466,3.2701202620182506,3.146372691136811,1.7436809581292738
171497.5263227999,high_load,high_cognitive_load,,10.57410218410406,11.50924158916187,9.603739646642014,8.653248875948421,8.430413760541898,8.48129557816477,13.481443151199862,7.559730692289954
171497.54930819996,high_load,high_cognitive_load,,-7.174557250685792,-1.18461693724929,0.634520578382458,-9.765059481397406,-6.992939987332299,-2.9821836102045056,-8.0308093308041,-5.230176478369124
171497.5693081999,high_load,high_cognitive_load,,-7.151989257915099,0.4999547440723744,-0.8134463707571505,-6.541305698394668,-9.834355427428786,-12.617886243746726,-21.329174604173225,-18.052242430878433
171497.59557409995,high_load,high_cognitive_load,,16.030986825585565,10.808305076114829,3.48279966310538,14.603333657687015,8.763808150129048,7.81372810136576,2.615774400080921,7.3868685117582515
171497.61557409988,high_load,high_cognitive_load,,-0.40412232038771945,-8.72897501979813,-7.465929615571487,10.99081510631181,5.8426579801626914,-3.7400689287486126,-4.864585561031623,1.5918792474914365
171497.67603329994,high_load,high_cognitive_load,,-5.091548161021155,-17.877738688341932,-4.595997359258976,-5.130687540047655,-4.8119430972237245,0.4223892258675263,-6.397028523043601,-2.517971872371144
171497.6723593,high_load,high_cognitive_load,,-24.506612489398588,-15.959750014774581,-11.87797982380085,-19.706869208697714,-19.79869626748573,-20.129073611072688,-21.87294334078257,-20.082349939039087
171497.69235929992,high_load,high_cognitive_load,,-15.839547652635197,-10.08833690228865,-26.524124479328833,-25.88570786012442,-27.17315985733407,-20.971791084169173,-17.89829736946665,-29.792717086354056
171497.68760729997,high_load,high_cognitive_load,,-2.8490774637226752,-12.225310527254267,-18.177666700533646,-24.097111060578136,-26.77600868803907,-30.92784580164277,-27.55706164592046,-23.30479164763185
171497.7076072999,high_load,high_cognitive_load,,-10.945331845274946,-2.891558000787074,-11.274432073331964,-5.949874749765251,-1.1000710550741497,-11.472969529049234,-19.718114658195816,-10.856480821806098
171497.71786979996,high_load,high_cognitive_load,,13.035123497586637,14.654586875660918,13.282994553034811,13.089328310034775,8.329471364558277,6.862639686502124,2.9634105896624154,3.8263711809140957
171497.7378697999,high_load,high_cognitive_load,,8.55852665750963,8.221491983340519,4.6481542313488555,8.667559787669012,17.383271729986593,7.2423624662558606,10.83857381056254,9.881257456345136
171497.76688399995,high_load,high_cognitive_load,,-11.427568871422976,3.0288874631816607,-2.08987623538635,-11.026862334764743,-1.5771973272527304,-5.107783850406601,7.5046780158917175,1.6855230257274787
171497.78688399988,high_load,high_cognitive_load,,20.192171317417717,9.060686714465948,3.5192400146735388,2.1567434773662546,-1.8781332198486707,1.7187903652717949,4.112905330462171,-8.780517960135393
171497.80091249995,high_load,high_cognitive_load,,-22.286092374743298,-16.49173000316873,-27.350783872386593,-10.703798291524866,-5.780169061838831,4.675798947452325,9.611671809408067,0.22613735380342562
171497.81979799998,high_load,high_cognitive_load,,5.05073795634089,-1.58263796159755,-8.225903308435639,9.665087429372646,3.571798511976894,10.556068213754683,6.081937635100784,8.485433267950327
171497.8397979999,high_load,high_cognitive_load,,11.119611376798417,5.912809379216402,0.9165981965229223,13.025270016084624,10.09731179607948,20.501203303331984,13.922339679796401,9.152173293687248
171497.85655469997,high_load,high_cognitive_load,,5.989589457900156,14.07802629228726,12.548851697495051,9.539097452775469,11.966673587550407,21.625168859091037,21.22878725829566,12.225533899445063
171497.8765546999,high_load,high_cognitive_load,,12.639493173241345,17.946595860996226,21.14408183484188,16.659223466129383,18.99837338857254,10.341908210445675,29.560325310934864,13.965556910683443
171497.90407089997,high_load,high_cognitive_load,,-1.9843497866544764,-7.601366445075601,-6.354105813053743,-8.926583065467003,0.25789200211770275,-14.743531175518632,-1.6854329274578275,-5.652137396263837
171497.9240708999,high_load,high_cognitive_load,,-9.399012741905391,-16.89568917035118,-12.835972717670804,-10.761509165714441,-9.649827475069998,-14.172549596012548,-7.082101401731867,-11.104131743559634
171497.93833859995,high_load,high_cognitive_load,,12.270948627979656,2.687225671092665,4.393883283808865,6.857114340743101,-0.741883069420223,4.857530568261655,6.10896882519658,1.638616305802839
171497.95833859988,high_load,high_cognitive_load,,23.593877613395954,28.763920415060916,22.880129344426262,20.739482538091263,18.533872243791794,19.21988248946452,19.577935912873908,22.671797747223057
171498.04221129994,high_load,high_cognitive_load,,-3.695694094850347,8.006674152863845,12.34666696378771,2.826179999418842,5.977299635417054,7.201783945679841,10.073519066307313,12.573873209341269
171498.0334927,high_load,high_cognitive_load,,12.621738139964112,16.05179519062678,3.7232635474072597,10.714733751990359,2.6421734795725293,3.3942724041925656,3.3552512658152964,-2.4682238668766434
171498.05349269992,high_load,high_cognitive_load,,4.511023461328784,2.379851922920295,-1.93439246051149,2.7156536714311414,-1.989878801213269,-3.376290242260221,6.330804430148224,1.984297683516603
171498.0464919,high_load,high_cognitive_load,,0.8395706490459927,-7.116789831541232,3.486326637325829,3.1090019876772104,4.9876771032001725,-1.0989381633034843,0.7285019188615096,4.675321480522711
171498.06649189992,high_load,high_cognitive_load,,-4.646495892657733,-9.170530015425866,-3.1307014541352025,0.6082622164097761,1.861523698804033,1.5546057090661012,-4.406846627132941,3.0322666254087824
171498.08282069996,high_load,high_cognitive_load,,11.77102264054237,11.726573302037993,7.260860030591356,5.214628732494952,8.434022815206397,3.7190762724626705,7.074423971506433,7.74233557185303
